45969, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	695, 547, 497, 487, 508, 194, 	350.562, -79.875, -95.250, 143.875, 88.188, 178.625, 	0
45989, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 486, 507, 193, 	350.750, -79.875, -95.375, 144.000, 88.188, 178.625, 	0
46009, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 495, 485, 505, 193, 	350.875, -79.875, -95.375, 144.125, 88.188, 178.625, 	0
46029, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 546, 496, 486, 506, 193, 	351.000, -79.875, -95.312, 144.250, 88.188, 178.625, 	0
46049, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 544, 496, 484, 504, 192, 	351.125, -79.875, -95.312, 144.375, 88.188, 178.625, 	0
46069, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	696, 547, 498, 487, 507, 194, 	351.250, -79.875, -95.312, 144.500, 88.188, 178.625, 	0
46089, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 546, 496, 486, 505, 193, 	351.375, -79.875, -95.312, 144.625, 88.188, 178.625, 	0
46109, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 544, 495, 485, 504, 192, 	351.438, -79.875, -95.375, 144.750, 88.188, 178.625, 	0
46129, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	695, 546, 497, 486, 505, 193, 	351.625, -79.875, -95.500, 144.875, 88.188, 178.625, 	0
46162, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 544, 494, 483, 502, 192, 	351.875, -79.875, -95.562, 145.125, 88.188, 178.625, 	0
46179, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 486, 503, 193, 	351.938, -79.875, -95.625, 145.250, 88.188, 178.625, 	0
46199, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	691, 543, 494, 484, 501, 193, 	352.062, -79.875, -95.688, 145.375, 88.188, 178.625, 	0
46219, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	696, 548, 498, 487, 504, 194, 	352.250, -79.875, -95.688, 145.562, 88.188, 178.625, 	0
46239, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 544, 495, 485, 502, 193, 	352.375, -79.875, -95.750, 145.688, 88.188, 178.625, 	0
46259, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 544, 495, 484, 501, 192, 	352.562, -79.875, -95.812, 145.812, 88.188, 178.625, 	0
46279, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 485, 501, 193, 	352.688, -79.875, -95.812, 146.000, 88.188, 178.625, 	0
46299, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 544, 495, 484, 500, 192, 	352.812, -79.875, -95.875, 146.125, 88.188, 178.625, 	0
46319, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	696, 547, 498, 487, 504, 193, 	353.000, -79.938, -96.000, 146.312, 88.188, 178.625, 	0
46339, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 545, 496, 485, 500, 193, 	353.125, -79.938, -96.062, 146.438, 88.188, 178.625, 	0
46359, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	691, 544, 494, 483, 498, 192, 	353.312, -79.938, -96.062, 146.625, 88.188, 178.625, 	0
46379, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 486, 499, 193, 	353.438, -79.938, -96.125, 146.750, 88.188, 178.625, 	0
46399, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	691, 544, 494, 484, 497, 192, 	353.625, -79.938, -96.125, 146.938, 88.188, 178.625, 	0
46419, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	696, 548, 498, 488, 500, 194, 	353.750, -79.938, -96.188, 147.062, 88.188, 178.688, 	0
46439, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 495, 485, 497, 193, 	353.875, -79.875, -96.125, 147.250, 88.188, 178.688, 	0
46459, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 544, 495, 485, 497, 192, 	354.000, -79.875, -96.062, 147.375, 88.188, 178.688, 	0
46489, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 546, 496, 486, 498, 193, 	354.188, -79.875, -96.062, 147.625, 88.188, 178.688, 	0
46509, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 545, 496, 485, 497, 193, 	354.375, -79.875, -96.062, 147.750, 88.188, 178.688, 	0
46529, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 546, 497, 486, 497, 194, 	354.500, -79.875, -96.062, 147.875, 88.188, 178.688, 	0
46550, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 545, 495, 484, 495, 193, 	354.625, -79.875, -96.125, 148.000, 88.188, 178.688, 	0
46569, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	699, 550, 499, 488, 499, 194, 	354.750, -79.875, -96.188, 148.188, 88.188, 178.688, 	0
46589, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 546, 496, 485, 496, 192, 	354.875, -79.875, -96.125, 148.312, 88.188, 178.688, 	0
46609, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 485, 495, 192, 	355.000, -79.875, -96.125, 148.438, 88.188, 178.688, 	0
46629, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 486, 495, 192, 	355.125, -79.875, -96.062, 148.562, 88.188, 178.688, 	0
46649, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 546, 496, 485, 494, 192, 	355.250, -79.875, -96.062, 148.688, 88.188, 178.688, 	0
46682, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 495, 485, 494, 193, 	355.438, -79.938, -96.062, 148.875, 88.188, 178.688, 	0
46699, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	691, 544, 494, 484, 493, 192, 	355.562, -79.875, -95.938, 149.000, 88.188, 178.688, 	0
46720, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	697, 547, 497, 488, 496, 194, 	355.625, -79.875, -95.875, 149.062, 88.188, 178.688, 	0
46739, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 545, 495, 484, 494, 192, 	355.750, -79.875, -95.875, 149.188, 88.188, 178.688, 	0
46759, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 544, 495, 485, 492, 192, 	355.812, -79.875, -95.938, 149.312, 88.188, 178.688, 	0
46779, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 485, 494, 193, 	355.938, -79.875, -95.938, 149.375, 88.188, 178.688, 	0
46799, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 544, 495, 484, 492, 192, 	356.000, -79.875, -95.938, 149.500, 88.188, 178.688, 	0
46829, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 545, 496, 485, 492, 192, 	356.188, -79.875, -95.875, 149.688, 88.188, 178.688, 	0
46849, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 545, 496, 485, 492, 192, 	356.250, -79.875, -95.812, 149.750, 88.188, 178.688, 	0
46869, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	698, 548, 499, 489, 495, 193, 	356.312, -79.875, -95.875, 149.875, 88.188, 178.688, 	0
46889, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 546, 496, 486, 492, 192, 	356.438, -79.875, -95.875, 149.938, 88.188, 178.688, 	0
46909, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 545, 495, 485, 491, 192, 	356.500, -79.875, -95.875, 150.062, 88.188, 178.750, 	0
46929, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 545, 496, 485, 492, 193, 	356.625, -79.875, -95.875, 150.188, 88.188, 178.750, 	0
46949, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 485, 491, 192, 	356.688, -79.812, -95.750, 150.250, 88.188, 178.750, 	0
46969, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	698, 549, 500, 489, 495, 194, 	356.750, -79.812, -95.688, 150.312, 88.188, 178.750, 	0
46989, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 544, 495, 485, 491, 192, 	356.812, -79.812, -95.750, 150.438, 88.188, 178.750, 	0
47009, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 487, 492, 193, 	356.938, -79.812, -95.812, 150.562, 88.188, 178.750, 	0
47029, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 546, 496, 485, 492, 192, 	357.000, -79.812, -95.812, 150.625, 88.188, 178.750, 	0
47049, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 486, 491, 192, 	357.125, -79.812, -95.875, 150.750, 88.188, 178.750, 	0
47069, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	696, 548, 499, 488, 494, 193, 	357.250, -79.812, -96.000, 150.875, 88.188, 178.750, 	0
47089, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 544, 496, 486, 490, 192, 	357.312, -79.812, -96.125, 150.938, 88.188, 178.750, 	0
47122, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	696, 547, 497, 488, 492, 193, 	357.500, -79.812, -96.312, 151.125, 88.188, 178.750, 	0
47139, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 485, 489, 192, 	357.625, -79.812, -96.375, 151.250, 88.188, 178.750, 	0
47159, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 495, 484, 488, 192, 	357.750, -79.812, -96.500, 151.375, 88.188, 178.750, 	0
47179, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 485, 488, 192, 	357.875, -79.812, -96.562, 151.500, 88.188, 178.750, 	0
47199, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 545, 496, 485, 488, 192, 	358.000, -79.812, -96.562, 151.688, 88.188, 178.750, 	0
47229, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 546, 496, 486, 488, 192, 	358.250, -79.812, -96.625, 151.875, 88.188, 178.750, 	0
47249, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 545, 496, 485, 488, 192, 	358.375, -79.812, -96.625, 152.000, 88.188, 178.750, 	0
47269, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 487, 487, 192, 	358.500, -79.812, -96.625, 152.125, 88.188, 178.750, 	0
47289, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 485, 485, 192, 	358.625, -79.812, -96.688, 152.312, 88.188, 178.750, 	0
47309, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 544, 495, 485, 485, 192, 	358.750, -79.812, -96.750, 152.438, 88.188, 178.750, 	0
47329, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 546, 496, 486, 486, 193, 	358.938, -79.812, -96.750, 152.625, 88.188, 178.750, 	0
47349, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 485, 485, 192, 	359.062, -79.812, -96.750, 152.750, 88.188, 178.750, 	0
47369, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 546, 497, 486, 485, 193, 	359.250, -79.812, -96.812, 152.938, 88.188, 178.812, 	0
47389, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 545, 496, 485, 484, 192, 	359.375, -79.812, -96.812, 153.000, 88.188, 178.812, 	0
47409, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 495, 485, 483, 192, 	359.562, -79.812, -96.750, 153.188, 88.188, 178.812, 	0
47429, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	695, 546, 496, 486, 484, 193, 	359.688, -79.812, -96.812, 153.250, 88.188, 178.812, 	0
47449, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 495, 485, 482, 192, 	359.812, -79.812, -96.750, 153.500, 88.188, 178.812, 	0
47469, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 546, 496, 485, 483, 192, 	359.938, -79.812, -96.750, 153.625, 88.188, 178.812, 	0
47489, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 546, 496, 485, 483, 192, 	0.125, -79.875, -96.750, 153.688, 88.188, 178.812, 	0
47509, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 544, 495, 484, 481, 192, 	0.250, -79.875, -96.812, 153.938, 88.188, 178.812, 	0
47529, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	695, 546, 497, 486, 483, 192, 	0.375, -79.875, -96.812, 154.000, 88.188, 178.812, 	0
47549, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 544, 495, 484, 481, 192, 	0.500, -79.812, -96.875, 154.188, 88.188, 178.812, 	0
47569, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	695, 546, 497, 486, 482, 192, 	0.625, -79.875, -96.812, 154.375, 88.188, 178.812, 	0
47589, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 485, 481, 192, 	0.750, -79.812, -96.812, 154.438, 88.188, 178.812, 	0
47609, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 495, 485, 480, 192, 	0.875, -79.812, -96.812, 154.562, 88.188, 178.812, 	0
47629, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	695, 547, 497, 487, 482, 192, 	1.000, -79.812, -96.750, 154.688, 88.188, 178.812, 	0
47649, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 544, 495, 484, 480, 192, 	1.125, -79.812, -96.688, 154.812, 88.188, 178.812, 	0
47669, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 486, 481, 192, 	1.250, -79.812, -96.688, 154.938, 88.188, 178.812, 	0
47689, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 546, 496, 486, 481, 192, 	1.312, -79.812, -96.688, 155.062, 88.188, 178.812, 	0
47709, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 544, 495, 484, 479, 191, 	1.438, -79.812, -96.750, 155.188, 88.188, 178.812, 	0
47729, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	695, 546, 496, 486, 480, 192, 	1.625, -79.812, -96.750, 155.312, 88.188, 178.812, 	0
47749, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 544, 495, 485, 479, 192, 	1.750, -79.812, -96.750, 155.438, 88.188, 178.812, 	0
47769, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	695, 546, 496, 487, 479, 192, 	1.812, -79.812, -96.750, 155.562, 88.188, 178.812, 	0
47789, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 546, 496, 486, 479, 192, 	1.938, -79.812, -96.812, 155.688, 88.188, 178.875, 	0
47809, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 495, 485, 477, 191, 	2.125, -79.812, -96.812, 155.812, 88.188, 178.875, 	0
47830, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 546, 497, 486, 478, 192, 	2.250, -79.812, -96.750, 155.938, 88.188, 178.875, 	0
47849, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 544, 495, 485, 476, 191, 	2.312, -79.812, -96.750, 156.062, 88.188, 178.875, 	0
47869, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 546, 497, 487, 478, 192, 	2.438, -79.812, -96.750, 156.188, 88.188, 178.875, 	0
47889, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 485, 476, 191, 	2.562, -79.812, -96.812, 156.375, 88.188, 178.875, 	0
47909, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 544, 495, 485, 476, 191, 	2.688, -79.812, -96.812, 156.500, 88.188, 178.875, 	0
47929, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	695, 547, 497, 487, 478, 192, 	2.812, -79.812, -96.875, 156.625, 88.188, 178.875, 	0
47949, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 495, 485, 476, 191, 	3.000, -79.812, -96.875, 156.750, 88.188, 178.875, 	0
47969, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 546, 497, 486, 476, 192, 	3.125, -79.812, -96.938, 156.875, 88.188, 178.875, 	0
47989, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 545, 496, 485, 475, 191, 	3.250, -79.812, -97.000, 157.062, 88.188, 178.875, 	0
48009, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 495, 485, 475, 191, 	3.438, -79.812, -97.062, 157.188, 88.188, 178.875, 	0
48029, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	696, 547, 498, 487, 476, 192, 	3.562, -79.812, -97.062, 157.375, 88.188, 178.875, 	0
48049, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 544, 495, 484, 473, 191, 	3.750, -79.875, -97.125, 157.500, 88.188, 178.875, 	0
48069, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	695, 547, 497, 487, 475, 192, 	3.875, -79.875, -97.188, 157.688, 88.188, 178.875, 	0
48089, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 495, 485, 473, 191, 	4.062, -79.875, -97.188, 157.812, 88.188, 178.875, 	0
48109, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 485, 472, 191, 	4.188, -79.875, -97.188, 158.000, 88.188, 178.875, 	0
48129, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 546, 497, 486, 474, 191, 	4.312, -79.875, -97.312, 158.125, 88.188, 178.875, 	0
48149, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 546, 497, 485, 472, 191, 	4.500, -79.875, -97.250, 158.312, 88.188, 178.938, 	0
48169, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 546, 497, 486, 472, 192, 	4.688, -79.875, -97.250, 158.438, 88.188, 178.938, 	0
48189, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 546, 497, 486, 472, 191, 	4.812, -79.875, -97.375, 158.625, 88.188, 178.938, 	0
48209, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 545, 495, 484, 470, 191, 	5.000, -79.875, -97.438, 158.812, 88.188, 178.938, 	0
48229, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	696, 547, 498, 488, 472, 192, 	5.188, -79.875, -97.375, 159.000, 88.188, 178.938, 	0
48249, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 545, 495, 485, 469, 191, 	5.312, -79.875, -97.375, 159.125, 88.188, 178.938, 	0
48269, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	695, 546, 496, 486, 471, 192, 	5.500, -79.875, -97.438, 159.312, 88.188, 178.938, 	0
48289, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 495, 485, 469, 191, 	5.688, -79.938, -97.250, 159.438, 88.188, 178.938, 	0
48309, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 495, 486, 469, 191, 	5.812, -79.938, -97.312, 159.625, 88.188, 178.938, 	0
48329, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	695, 546, 496, 487, 470, 191, 	6.000, -79.938, -97.375, 159.812, 88.188, 178.938, 	0
48349, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 546, 495, 485, 469, 191, 	6.188, -79.938, -97.250, 159.938, 88.188, 178.938, 	0
48369, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	695, 546, 496, 486, 468, 191, 	6.375, -79.938, -97.312, 160.125, 88.188, 178.938, 	0
48389, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 546, 497, 486, 467, 191, 	6.500, -79.938, -97.375, 160.312, 88.188, 178.938, 	0
48409, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 544, 495, 485, 466, 191, 	6.688, -79.938, -97.312, 160.438, 88.188, 178.938, 	0
48429, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	695, 547, 497, 487, 467, 191, 	6.812, -79.938, -97.375, 160.625, 88.188, 178.938, 	0
48449, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 495, 484, 465, 190, 	7.000, -79.938, -97.312, 160.812, 88.188, 178.938, 	0
48470, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	697, 548, 498, 487, 467, 191, 	7.125, -79.938, -97.250, 160.938, 88.188, 179.000, 	0
48489, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 485, 466, 190, 	7.250, -79.938, -97.375, 161.125, 88.188, 179.000, 	0
48509, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 486, 465, 190, 	7.438, -79.938, -97.438, 161.250, 88.188, 179.000, 	0
48541, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 486, 464, 190, 	7.688, -79.938, -97.438, 161.500, 88.188, 179.000, 	0
48559, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 545, 496, 485, 463, 190, 	7.875, -80.000, -97.500, 161.688, 88.188, 179.000, 	0
48579, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	694, 546, 497, 486, 464, 190, 	8.062, -80.000, -97.438, 161.875, 88.188, 179.000, 	0
48599, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 485, 463, 190, 	8.188, -80.000, -97.250, 162.062, 88.188, 179.000, 	0
48619, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	696, 546, 497, 486, 463, 190, 	8.375, -80.000, -97.312, 162.188, 88.188, 179.000, 	0
48640, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	692, 546, 496, 485, 461, 189, 	8.500, -80.000, -97.312, 162.312, 88.188, 179.000, 	0
48659, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 495, 485, 461, 189, 	8.625, -80.000, -97.188, 162.500, 88.188, 179.000, 	0
48679, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	695, 546, 496, 486, 462, 190, 	8.812, -80.000, -97.312, 162.625, 88.188, 179.000, 	0
48699, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 544, 495, 485, 461, 189, 	8.938, -80.000, -97.375, 162.812, 88.188, 179.000, 	0
48719, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	696, 547, 497, 486, 462, 190, 	9.125, -80.000, -97.312, 163.000, 88.188, 179.000, 	0
48739, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 495, 485, 460, 189, 	9.250, -80.000, -97.375, 163.125, 88.188, 179.000, 	0
48759, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 485, 460, 189, 	9.438, -80.000, -97.375, 163.312, 88.188, 179.062, 	0
48789, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -100, 0, 	693, 545, 496, 486, 460, 189, 	9.688, -80.000, -97.375, 163.562, 88.188, 179.062, 	0
